,id
5386,1247900576341319936
5387,1247900576324519936
5388,1247900576311940096
5389,1247900571291369984
5390,1247900571291360000
5391,1247900571283030016
5392,1247900571278789888
5393,1247900571266240000
5394,1247900571224300032
5395,1247900558893040128
5396,1247900540693929984
5397,1247900537594380032
5398,1247900535040029952
5399,1247900532519229952
5400,1247900529998479872
5401,1247900527486070016
5402,1247900525028209920
5403,1247900522503229952
5404,1247900467436199936
5405,1247900450466040064
5406,1247900361727209984
5407,1247900263131660032
5408,1247900186740829952
5409,1247900181699259904
5410,1247900181682480128
5411,1247900023213270016
5412,1247900020155630080
5413,1247900008147379968
5414,1247899997170860032
5415,1247899982247549952
5416,1247899939188819968
5417,1247899909874840064
5418,1247899834935209984
5419,1247899698322540032
5420,1247899687970929920
5421,1247899661337149952
5422,1247899604579830016
5423,1247899579594360064
5424,1247899579573390080
5425,1247899525378789888
5426,1247899522090449920
5427,1247899519611630080
5428,1247899499797680128
5429,1247899484991840000
5430,1247899467514139904
5431,1247899428364549888
5432,1247899428360339968
5433,1247899428351950080
5434,1247899421213260032
5435,1247899408319909888
5436,1247899394315150080
5437,1247899387520359936
5438,1247899378632679936
5439,1247899309229530112
5440,1247899136407379968
5441,1247899133957959936
5442,1247899125242190080
5443,1247899089741570048
5444,1247899055713159936
5445,1247899021152140032
5446,1247899021139559936
5447,1247899021131140096
5448,1247899021122800128
5449,1247899020523010048
5450,1247899020522959872
5451,1247899020518799872
5452,1247899020510380032
5453,1247899012939670016
5454,1247899004156829952
5455,1247898989107680000
5456,1247898984707810048
5457,1247898954668239872
5458,1247898948712290048
5459,1247898918123239936
5460,1247898912230240000
5461,1247898906907689984
5462,1247898892743520000
5463,1247898890939950080
5464,1247898883977380096
5465,1247898780944329984
5466,1247898780935940096
5467,1247898775168800000
5468,1247898775160389888
5469,1247898767761629952
5470,1247898763152069888
5471,1247898763147940096
5472,1247898754776100096
5473,1247898740234449920
5474,1247898700375970048
5475,1247898626078020096
5476,1247898618121430016
5477,1247898603349139968
5478,1247898511502240000
5479,1247898489217929984
5480,1247898466757440000
5481,1247898459643889920
5482,1247898450911320064
5483,1247898446851279872
5484,1247898441432189952
5485,1247898350407409920
5486,1247898305075350016
5487,1247898250834629888
5488,1247898249630870016
5489,1247898171553929984
5490,1247898137026409984
5491,1247898135155770112
5492,1247898104717639936
5493,1247898104608620032
5494,1247898104604440064
5495,1247898104591810048
5496,1247898104587620096
5497,1247898104583490048
5498,1247898104554129920
5499,1247898103065149952
5500,1247898103052529920
5501,1247898103044179968
5502,1247898103039940096
5503,1247898103039930112
5504,1247898103018970112
5505,1247898103018949888
5506,1247897952833560064
5507,1247897942825949952
5508,1247897851570449920
5509,1247897747513999872
5510,1247897719823170048
5511,1247897693835279872
5512,1247897649895759872
5513,1247897597865390080
5514,1247897561186230016
5515,1247897525580740096
5516,1247897515631859968
5517,1247897510200280064
5518,1247897508119899904
5519,1247897505590720000
5520,1247897503023820032
5521,1247897474506749952
5522,1247897383142220032
5523,1247897364032979968
5524,1247897345812920064
5525,1247897167563389952
5526,1247897147267150080
5527,1247897104258720000
5528,1247897071002089984
5529,1247897064186340096
5530,1247897011732410112
5531,1247896989473189888
5532,1247896812905629952
5533,1247896736665760000
5534,1247896732324640000
5535,1247896694299049984
5536,1247896557124379904
5537,1247896315603739904
5538,1247896306799930112
5539,1247896093385309952
5540,1247896089916620032
5541,1247896042722360064
5542,1247895912828950016
5543,1247895777831079936
5544,1247895758893809920
5545,1247895722894099968
5546,1247895679059389952
5547,1247895654183000064
5548,1247895650726899968
5549,1247895611690510080
5550,1247895597434040064
5551,1247895575648829952
5552,1247895564047419904
5553,1247895532942409984
5554,1247895486779909888
5555,1247895472439569920
5556,1247895419058710016
5557,1247895339115269888
5558,1247895323176880128
5559,1247895303857920000
5560,1247895281175160064
5561,1247895280101380096
5562,1247895278276869888
5563,1247895125981669888
5564,1247895098337029888
5565,1247895093836570112
5566,1247895039310629888
5567,1247895038790530048
5568,1247894923161939968
5569,1247894919831670016
5570,1247894892027599872
5571,1247894835895269888
5572,1247894754970330112
5573,1247894716894469888
5574,1247894683377779968
5575,1247894682492760064
5576,1247894680106240000
5577,1247894656852999936
5578,1247894655510799872
5579,1247894633532669952
5580,1247894610480740096
5581,1247894527752339968
5582,1247894527320320000
5583,1247894517862170112
5584,1247894469933799936
5585,1247894405404480000
5586,1247894352107470080
5587,1247894351268590080
5588,1247894334168420096
5589,1247894284046500096
5590,1247894281307579904
5591,1247894208221809920
5592,1247894206531529984
5593,1247894101090899968
5594,1247894094161929984
5595,1247894032375640064
5596,1247893976717210112
5597,1247893737620960000
5598,1247893733397299968
5599,1247893664971360000
5600,1247893644171869952
5601,1247893606045609984
5602,1247893602111330048
5603,1247893428802700032
5604,1247893399199310080
5605,1247893349924659968
5606,1247893349773669888
5607,1247893150451950080
5608,1247893095171010048
5609,1247892968767249920
5610,1247892957526510080
5611,1247892873103559936
5612,1247892863393779968
5613,1247892748897619968
5614,1247892743096950016
5615,1247892737057149952
5616,1247892707768320000
5617,1247892579569380096
5618,1247892497960849920
5619,1247892426477289984
5620,1247892416507429888
5621,1247892368172310016
5622,1247892313621149952
5623,1247892284185540096
5624,1247892221044480000
5625,1247892208167970048
5626,1247892202199510016
5627,1247891900725489920
5628,1247891873202439936
5629,1247891800850710016
5630,1247891789052179968
5631,1247891780223109888
5632,1247891773302530048
5633,1247891721351920128
5634,1247891716369070080
5635,1247891691949829888
5636,1247891634651460096
5637,1247891569870419968
5638,1247891567597080064
5639,1247891530691429888
5640,1247891465943930112
5641,1247891462680740096
5642,1247891438911670016
5643,1247891412206550016
5644,1247891378803099904
5645,1247891374516529920
5646,1247891294044610048
5647,1247891289904800000
5648,1247891229347429888
5649,1247891162418929920
5650,1247891105095379968
5651,1247891101026929920
5652,1247891079078139904
5653,1247891079036169984
5654,1247891078922949888
5655,1247891078918720000
5656,1247891066931429888
5657,1247891044663889920
5658,1247891013886070016
5659,1247890999566710016
5660,1247890866510810112
5661,1247890824618099968
5662,1247890769081329920
5663,1247890674134840064
5664,1247890663468750080
5665,1247890605457329920
5666,1247890562566340096
5667,1247890488457230080
5668,1247890463912150016
5669,1247890444215709952
5670,1247890438238769920
5671,1247890414922680064
5672,1247890387999460096
5673,1247890337713910016
5674,1247890327161039872
5675,1247890295884140032
5676,1247890278242909952
5677,1247890273218129920
5678,1247890268218480128
5679,1247890258961659904
5680,1247890222127259904
5681,1247890216351749888
5682,1247890198693730048
5683,1247890192406469888
5684,1247890158638119936
5685,1247890132218180096
5686,1247890019265590016
5687,1247889990543010048
5688,1247889965935020032
5689,1247889963653289984
5690,1247889963431030016
5691,1247889960134299904
5692,1247889957575770112
5693,1247889954773949952
5694,1247889877271640064
5695,1247889849756999936
5696,1247889847844400128
5697,1247889720291379968
5698,1247889704231399936
5699,1247889693779219968
5700,1247889648375889920
5701,1247889608706160128
5702,1247889602808960000
5703,1247889579970990080
5704,1247889569120310016
5705,1247889466959610112
5706,1247889444234880000
5707,1247889433619099904
5708,1247889385627859968
5709,1247889289116940032
5710,1247889262302749952
5711,1247889260214020096
5712,1247889260193019904
5713,1247889258376910080
5714,1247889258355899904
5715,1247889238982409984
5716,1247889238961430016
5717,1247889238718220032
5718,1247889238697240064
5719,1247889238525240064
5720,1247889238521070080
5721,1247889223559960064
5722,1247889174583109888
5723,1247889021373570048
5724,1247889020836659968
5725,1247889007003840000
5726,1247889006966139904
5727,1247888950091340032
5728,1247888947461489920
5729,1247888927274350080
5730,1247888869841760000
5731,1247888806474180096
5732,1247888796802109952
5733,1247888796760160000
5734,1247888796747579904
5735,1247888796735000064
5736,1247888796063940096
5737,1247888795929700096
5738,1247888795883549952
5739,1247888795841609984
5740,1247888736911680000
5741,1247888677499330048
5742,1247888625129280000
5743,1247888592766030080
5744,1247888502739490048
5745,1247888385819049984
5746,1247888352625359872
5747,1247888253174159872
5748,1247888182391140096
5749,1247888087679529984
5750,1247888035171069952
5751,1247888006079340032
5752,1247887995505499904
5753,1247887973523160064
5754,1247887966564809984
5755,1247887957203150080
5756,1247887949972160000
5757,1247887937787680000
5758,1247887933224270080
5759,1247887825296450048
5760,1247887813208450048
5761,1247887767155030016
5762,1247887758212790016
5763,1247887752340720128
5764,1247887733348920064
5765,1247887724008189952
5766,1247887718899520000
5767,1247887677807930112
5768,1247887617858759936
5769,1247887616453700096
5770,1247887594559379968
5771,1247887571968920064
5772,1247887545456709888
5773,1247887470567369984
5774,1247887422232209920
5775,1247887284117979904
5776,1247887282599680000
5777,1247887263607840000
5778,1247887248235749888
5779,1247887243085139968
5780,1247887204686249984
5781,1247887202366810112
5782,1247887163078759936
5783,1247887066282609920
5784,1247887052609159936
5785,1247887026763869952
5786,1247887018656300032
5787,1247887009596600064
5788,1247886990223089920
5789,1247886957801139968
5790,1247886942244489984
5791,1247886938654119936
5792,1247886836032090112
5793,1247886765618149888
5794,1247886684957469952
5795,1247886683355219968
5796,1247886681669169920
5797,1247886672756219904
5798,1247886613939500032
5799,1247886581353999872
5800,1247886510738690048
5801,1247886407856620032
5802,1247886392652209920
5803,1247886323135859968
5804,1247886317523889920
5805,1247886286100120064
5806,1247886275824110080
5807,1247886267779440128
5808,1247886260149969920
5809,1247886259894159872
5810,1247886207377220096
5811,1247886199114439936
5812,1247886186133090048
5813,1247886123315030016
5814,1247886087512420096
5815,1247886014925789952
5816,1247885984944890112
5817,1247885958105550080
5818,1247885933992529920
5819,1247885927835269888
5820,1247885927252300032
5821,1247885912920300032
5822,1247885908134660096
5823,1247885904946949888
5824,1247885880364130048
5825,1247885866220969984
5826,1247885846939749888
5827,1247885815528610048
5828,1247885758024709888
5829,1247885725229449984
5830,1247885721702040064
5831,1247885715368630016
5832,1247885639510439936
5833,1247885593721200128
5834,1247885561391510016
5835,1247885517011549952
5836,1247885466562520064
5837,1247885450737380096
5838,1247885448577339904
5839,1247885441333769984
5840,1247885438028669952
5841,1247885430525050112
5842,1247885418420270080
5843,1247885403492720128
5844,1247885323335429888
5845,1247885320525250048
5846,1247885312803520000
5847,1247885312790919936
5848,1247885312790899968
5849,1247885312778360064
5850,1247885312769979904
5851,1247885312744819968
5852,1247885189029580032
5853,1247885084062929920
5854,1247885043667589888
5855,1247885015813220096
5856,1247884995080750080
5857,1247884957902439936
5858,1247884943792859904
5859,1247884925518240000
5860,1247884873093669888
5861,1247884834740920064
5862,1247884809612879872
5863,1247884806555219968
5864,1247884791698970112
5865,1247884736418080000
5866,1247884689664169984
5867,1247884596361850112
5868,1247884589990739968
5869,1247884589927759872
5870,1247884588023610112
5871,1247884565747650048
5872,1247884534210670080
5873,1247884517924160000
5874,1247884512672940032
5875,1247884505047640064
5876,1247884478078279936
5877,1247884450714660096
5878,1247884443957649920
5879,1247884415373659904
5880,1247884400785669888
5881,1247884309026840064
5882,1247884285912069888
5883,1247884271861339904
5884,1247884255067170048
5885,1247884186989380096
5886,1247884170346390016
5887,1247884155712489984
5888,1247884072073880064
5889,1247884032911650048
5890,1247884016134449920
5891,1247883918612679936
5892,1247883897364349952
5893,1247883893669129984
5894,1247883864065730048
5895,1247883829844400128
5896,1247883809908879872
5897,1247883798164829952
5898,1247883755189989888
5899,1247883755177440000
5900,1247883753474520064
5901,1247883713544780032
5902,1247883698952790016
5903,1247883682930500096
5904,1247883673984059904
5905,1247883651074810112
5906,1247883647522190080
5907,1247883636029850112
5908,1247883634721169920
5909,1247883630350749952
5910,1247883535895040000
5911,1247883530153210112
5912,1247883472288480000
5913,1247883437194639872
5914,1247883417661760000
5915,1247883414465700096
5916,1247883370618469888
5917,1247883370190660096
5918,1247883309293509888
5919,1247883306055670016
5920,1247883232936250112
5921,1247883215664120064
5922,1247883212858089984
5923,1247883200178929920
5924,1247883025091899904
5925,1247882992493540096
5926,1247882861216029952
5927,1247882799274589952
5928,1247882784586129920
5929,1247882745398749952
5930,1247882673730670080
5931,1247882564615820032
5932,1247882553165370112
5933,1247882459947109888
5934,1247882454599259904
5935,1247882437511630080
5936,1247882422215229952
5937,1247882413704750080
5938,1247882396101299968
5939,1247882373733050112
5940,1247882279260519936
5941,1247882231605009920
5942,1247882222578759936
5943,1247882221408549888
5944,1247882181172559872
5945,1247882135131709952
5946,1247882124868209920
5947,1247882106836930048
5948,1247882103271770112
5949,1247882073932580096
5950,1247882009717829888
5951,1247881955137289984
5952,1247881926746109952
5953,1247881900619899904
5954,1247881868625639936
5955,1247881792343830016
5956,1247881754297260032
5957,1247881721824989952
5958,1247881715621609984
5959,1247881691995209984
5960,1247881623317680128
5961,1247881565364829952
5962,1247881538462560000
5963,1247881507043049984
5964,1247881386834319872
5965,1247881363111350016
5966,1247881362951909888
5967,1247881362926739968
5968,1247881357788760064
5969,1247881263639379968
5970,1247881199227480064
5971,1247880964996379904
5972,1247880897292049920
5973,1247880895337550080
5974,1247880761442619904
5975,1247880674490670080
5976,1247880631692000000
5977,1247880626423889920
5978,1247880571453199872
5979,1247880571444809984
5980,1247880571432229888
5981,1247880561789519872
5982,1247880561223450112
5983,1247880451152169984
5984,1247880334118550016
5985,1247880307107340032
5986,1247880257794759936
5987,1247880224987130112
5988,1247880191743010048
5989,1247880162626030080
5990,1247880153566309888
5991,1247880142057120000
5992,1247880137879640064
5993,1247880051489730048
5994,1247880049765649920
5995,1247879973949639936
5996,1247879864557929984
5997,1247879854847980032
5998,1247879837982820096
5999,1247879790687749888
6000,1247879763416489984
6001,1247879715244790016
6002,1247879686337649920
6003,1247879679639360000
6004,1247879567617989888
6005,1247879567240389888
6006,1247879556624770048
6007,1247879556234710016
6008,1247879544289270016
6009,1247879521337929984
6010,1247879508872420096
6011,1247879426731360000
6012,1247879412889959936
6013,1247879357089100032
6014,1247879346569850112
6015,1247879336507650048
6016,1247879323949969920
6017,1247879323308169984
6018,1247879282728339968
6019,1247879073939909888
6020,1247879072849349888
6021,1247879067375820032
6022,1247879055535269888
6023,1247879017748780032
6024,1247879009905420032
6025,1247878979287160064
6026,1247878906650279936
6027,1247878883283810048
6028,1247878753532950016
6029,1247878751754560000
6030,1247878741885220096
6031,1247878733912059904
6032,1247878696670759936
6033,1247878670817129984
6034,1247878641838690048
6035,1247878625132570112
6036,1247878619650609920
6037,1247878524565890048
6038,1247878485365760000
6039,1247878421088100096
6040,1247878253773120000
6041,1247878252095409920
6042,1247878213923209984
6043,1247878129919709952
6044,1247878108906010112
6045,1247878013599000064
6046,1247877915137609984
6047,1247877887899950080
6048,1247877684220140032
6049,1247877529974769920
6050,1247877300470899968
6051,1247877253163290112
6052,1247877205931279872
6053,1247877193683749888
6054,1247877181897920000
6055,1247877146372179968
6056,1247877116626119936
6057,1247877108719810048
6058,1247877002838729984
6059,1247876991283539968
6060,1247876988729060096
6061,1247876927106550016
6062,1247876789755670016
6063,1247876766443719936
6064,1247876682532430080
6065,1247876626261479936
6066,1247876614689560064
6067,1247876570368209920
6068,1247876552517230080
6069,1247876548725639936
6070,1247876517591490048
6071,1247876505553669888
6072,1247876304025809920
6073,1247876284400760064
6074,1247876273411480064
6075,1247876206009050112
6076,1247876132998810112
6077,1247876125403069952
6078,1247876064824770048
6079,1247876023817029888
6080,1247875955579689984
6081,1247875910625260032
6082,1247875848511899904
6083,1247875848251859968
6084,1247875822150720000
6085,1247875806623399936
6086,1247875735957779968
6087,1247875639425799936
6088,1247875599080839936
6089,1247875508093799936
6090,1247875263121080064
6091,1247875248776719872
6092,1247875243127040000
6093,1247875222558129920
6094,1247875169022099968
6095,1247875146439970048
6096,1247875132711930112
6097,1247875114437210112
6098,1247875073282899968
6099,1247875070896120064
6100,1247875068660800000
6101,1247874937613949952
6102,1247874888620219904
6103,1247874831263190016
6104,1247874655265809920
6105,1247874610516790016
6106,1247874591814449920
6107,1247874582452849920
6108,1247874515188790016
6109,1247874476982889984
6110,1247874343058769920
6111,1247874282631419904
6112,1247874264121799936
6113,1247874193720560128
6114,1247874188003729920
6115,1247874005819729920
6116,1247873889847460096
6117,1247873799745420032
6118,1247873765016580096
6119,1247873661811460096
6120,1247873551811719936
6121,1247873523827310080
6122,1247873493208839936
6123,1247873452142360064
6124,1247873444001299968
6125,1247873286928829952
6126,1247873209497560064
6127,1247873188068920064
6128,1247873160445189888
6129,1247873138135909888
6130,1247873055256460032
6131,1247873022343680000
6132,1247872982904519936
6133,1247872948951749888
6134,1247872887513649920
6135,1247872799106050048
6136,1247872740675200000
6137,1247872584768580096
6138,1247872580540920064
6139,1247872534957230080
6140,1247872506914119936
6141,1247872467143729920
6142,1247872389750409984
6143,1247872304358540032
6144,1247872281772280064
6145,1247872242597400064
6146,1247872197156389888
6147,1247872188771980032
6148,1247872185546309888
6149,1247872164096849920
6150,1247872115384039936
6151,1247872085273309952
6152,1247872074850409984
6153,1247872033020679936
6154,1247871968826800128
6155,1247871928448290048
6156,1247871920017560064
6157,1247871840548090112
6158,1247871827529149952
6159,1247871817366159872
6160,1247871812039480064
6161,1247871730326040064
6162,1247871724298870016
6163,1247871718678459904
6164,1247871672385929984
6165,1247871671891000064
6166,1247871522297050112
6167,1247871479833710080
6168,1247871445838860032
6169,1247871341413499904
6170,1247871334773939968
6171,1247871315840659968
6172,1247871275378200064
6173,1247871019970249984
6174,1247870991184920064
6175,1247870920775040000
6176,1247870900935980032
6177,1247870884888580096
6178,1247870881944290048
6179,1247870873710650112
6180,1247870856782660096
6181,1247870726733880064
6182,1247870718894880000
6183,1247870615081580032
6184,1247870609096229888
6185,1247870525805929984
6186,1247870437251529984
6187,1247870407677329920
6188,1247870404724760064
6189,1247870394780039936
6190,1247870318804229888
6191,1247870266279109888
6192,1247870228542960128
6193,1247870139061710080
6194,1247870137665009920
6195,1247870134536100096
6196,1247870094149120000
6197,1247870034992440064
6198,1247869984866550016
6199,1247869878041789952
6200,1247869823092239872
6201,1247869804184079872
6202,1247869726128100096
6203,1247869726061189888
6204,1247869707723640064
6205,1247869686789829888
6206,1247869646482690048
6207,1247869467771790080
6208,1247869426860509952
6209,1247869422582350080
6210,1247869342097740032
6211,1247869323588270080
6212,1247869322506040064
6213,1247869255439219968
6214,1247869216193159936
6215,1247869168357120000
6216,1247869123360689920
6217,1247869091773380096
6218,1247869035611470080
6219,1247869015885779968
6220,1247868947703219968
6221,1247868907463079936
6222,1247868847752979968
6223,1247868802936839936
6224,1247868728982860032
6225,1247868601413090048
6226,1247868564977200128
6227,1247868486296219904
6228,1247868470806579968
6229,1247868428704189952
6230,1247868374937469952
6231,1247868354569700096
6232,1247868314971500032
6233,1247868227709009920
6234,1247868201071000064
6235,1247868148818340096
6236,1247868123325309952
6237,1247868104186769920
6238,1247868103121349888
6239,1247868051942449920
6240,1247867999907800064
6241,1247867999903610112
6242,1247867974930789888
6243,1247867874791899904
6244,1247867866743000064
6245,1247867710521979904
6246,1247867708265230080
6247,1247867576081740032
6248,1247867555487849984
6249,1247867551603879936
6250,1247867526668859904
6251,1247867464916049920
6252,1247867457404049920
6253,1247867330132049920
6254,1247867302667859968
6255,1247867297852780032
6256,1247867295420100096
6257,1247867290076369920
6258,1247867193934690048
6259,1247866929349609984
6260,1247866892921929984
6261,1247866850685400064
6262,1247866842485420032
6263,1247866806292879872
6264,1247866770729440000
6265,1247866695173080064
6266,1247866634037060096
6267,1247866512960000000
6268,1247866496367259904
6269,1247866469532260096
6270,1247866449508659968
6271,1247866316805090048
6272,1247866314057750016
6273,1247866308756199936
6274,1247866244264590080
6275,1247866180485910016
6276,1247866131655859968
6277,1247866070129609984
6278,1247866002026660096
6279,1247865979654330112
6280,1247865975816339968
6281,1247865783780179968
6282,1247865743712160000
6283,1247865719590710016
6284,1247865440526909952
6285,1247865434872979968
6286,1247865405818810112
6287,1247865341004450048
6288,1247865073093299968
6289,1247864990285149952
6290,1247864903190409984
6291,1247864804498240000
6292,1247864784806180096
6293,1247864768888800000
6294,1247864765311049984
6295,1247864728690599936
6296,1247864623853949952
6297,1247864586168160000
6298,1247864532887840000
6299,1247864466794050048
6300,1247864427346560000
6301,1247864375848969984
6302,1247864349349339904
6303,1247864282278180096
6304,1247864243879280128
6305,1247864139273440000
6306,1247864088421600000
6307,1247863959312620032
6308,1247863904572709888
6309,1247863805847180032
6310,1247863793964720128
6311,1247863707931160064
6312,1247863631515170048
6313,1247863595452389888
6314,1247863583557349888
6315,1247863526938550016
6316,1247863443727810048
6317,1247863442964440064
6318,1247863350186390016
6319,1247863309702840064
6320,1247863292380489984
6321,1247863284511930112
6322,1247863146452270080
6323,1247863129771520000
6324,1247863101132800000
6325,1247863055976790016
6326,1247863050633349888
6327,1247863049626820096
6328,1247862979392979968
6329,1247862937886360064
6330,1247862920110899968
6331,1247862705710479872
6332,1247862645069430016
6333,1247862602534980096
6334,1247862596192969984
6335,1247862533182159872
6336,1247862483202629888
6337,1247862254319600128
6338,1247862231364239872
6339,1247862143124489984
6340,1247862129111200000
6341,1247861927461519872
6342,1247861916862729984
6343,1247861818887940096
6344,1247861780342279936
6345,1247861746511109888
6346,1247861680022970112
6347,1247861632551640064
6348,1247861483280770048
6349,1247861420043190016
6350,1247861400451589888
6351,1247861332940130048
6352,1247861226287310080
6353,1247861113431219968
6354,1247860994375810048
6355,1247860935873779968
6356,1247860935542409984
6357,1247860877757380096
6358,1247860809369349888
6359,1247860800481530112
6360,1247860791094670080
6361,1247860776741880064
6362,1247860755287940096
6363,1247860609665939968
6364,1247860589595990016
6365,1247860383844649984
6366,1247860316916069888
6367,1247860200180199936
6368,1247860196782700032
6369,1247860152830700032
6370,1247860129925669888
6371,1247860101945400064
6372,1247860034618439936
6373,1247859859812499968
6374,1247859644309090048
6375,1247859461055640064
6376,1247859269568849920
6377,1247859253790089984
6378,1247859234433349888
6379,1247859027834540032
6380,1247859015935119872
6381,1247858898402500096
6382,1247858830568049920
6383,1247858732878299904
6384,1247858724695389952
6385,1247858547590870016
6386,1247858474559529984
6387,1247858309362860032
6388,1247858112008079872
6389,1247858014670949888
6390,1247857969544509952
6391,1247857935851589888
6392,1247857891106870016
6393,1247857864946980096
6394,1247857701071219968
6395,1247857542182520064
6396,1247857525443239936
6397,1247857479721029888
6398,1247857454752369920
6399,1247857420120009984
6400,1247857344630990080
6401,1247857334082210048
6402,1247857306164999936
6403,1247857246744100096
6404,1247857240356179968
6405,1247857179882749952
6406,1247857117626810112
6407,1247856990476310016
6408,1247856982150840064
6409,1247856977084110080
6410,1247856906342820096
6411,1247856906216960000
6412,1247856867071660032
6413,1247856808326129920
6414,1247856745243950080
6415,1247856718312349952
6416,1247856657713050112
6417,1247856641992689920
6418,1247856580789489920
6419,1247856369111170048
6420,1247856367962080000
6421,1247856310848270080
6422,1247856080324969984
6423,1247856061282959872
6424,1247856054353850112
6425,1247855954680600064
6426,1247855853153189888
6427,1247855846538840064
6428,1247855811344440064
6429,1247855783200640000
6430,1247855768965189888
6431,1247855764439549952
6432,1247855542082639872
6433,1247855469936480000
6434,1247855412440780032
6435,1247855407005080064
6436,1247855357579259904
6437,1247855274007950080
6438,1247855257117479936
6439,1247855153551729920
6440,1247855092985890048
6441,1247855079610340096
6442,1247855009246510080
6443,1247854915961139968
6444,1247854799413850112
6445,1247854621277789952
6446,1247854606765440000
6447,1247854564050700032
6448,1247854395754259968
6449,1247854347960100096
6450,1247854220650390016
6451,1247854220260320000
6452,1247854206054269952
6453,1247854167777070080
6454,1247853936993880064
6455,1247853721247259904
6456,1247853673406820096
6457,1247853624706749952
6458,1247853595644570112
6459,1247853585326579968
6460,1247853471866299904
6461,1247853460160219904
6462,1247853354832859904
6463,1247853077324950016
6464,1247853076318269952
6465,1247853000120590080
6466,1247852981766230016
6467,1247852942167869952
6468,1247852941001690112
6469,1247852676156559872
6470,1247852584616019968
6471,1247852487089979904
6472,1247852457679559936
6473,1247852378205779968
6474,1247852373688689920
6475,1247852212212179968
6476,1247852197389289984
6477,1247852022583429888
6478,1247851957907150080
6479,1247851951171170048
6480,1247851928555610112
6481,1247851905851760128
6482,1247851883160580096
6483,1247851860578520064
6484,1247851837853769984
6485,1247851815225489920
6486,1247851703191460096
6487,1247851648107660032
6488,1247851626515369984
6489,1247851618722370048
6490,1247851092232320000
6491,1247851070270980096
6492,1247851017003320064
6493,1247850902624430080
6494,1247850677570660096
6495,1247850623036460032
6496,1247850584235020032
6497,1247850572667150080
6498,1247850501594650112
6499,1247850427556730112
6500,1247850352768100096
6501,1247850324527909888
6502,1247850185293619968
6503,1247850183418949888
6504,1247850127047269888
6505,1247850019350370048
6506,1247850004770970112
6507,1247849905906909952
6508,1247849882196590080
6509,1247849821894929920
6510,1247849807248489984
6511,1247849741586589952
6512,1247849732069880064
6513,1247849652264800000
6514,1247849606567930112
6515,1247849530369840128
6516,1247849358420090112
6517,1247849306914089984
6518,1247849302644450048
6519,1247849223774700032
6520,1247849198176940032
6521,1247849168489430016
6522,1247849161107689984
6523,1247849013568829952
6524,1247848725071970048
6525,1247848545618710016
6526,1247848485824630016
6527,1247848453712969984
6528,1247848247630190080
6529,1247848237064649984
6530,1247848217103990016
6531,1247848190025530112
6532,1247848188905730048
6533,1247848061864379904
6534,1247848051152059904
6535,1247847960471200000
6536,1247847927298520064
6537,1247847864124029952
6538,1247847860219120128
6539,1247847846826650112
6540,1247847839708950016
6541,1247847803927369984
6542,1247847636020989952
6543,1247847604869900032
6544,1247847584426860032
6545,1247847554907279872
6546,1247847553011520000
6547,1247847500804960000
6548,1247847487391419904
6549,1247847428994269952
6550,1247847355765989888
6551,1247847352116920064
6552,1247847335608160000
6553,1247847215680430080
6554,1247847148877530112
6555,1247847038726949888
6556,1247846864260600064
6557,1247846811206929920
6558,1247846796266820096
6559,1247846785491569920
6560,1247846762858959872
6561,1247846706999219968
6562,1247846632495820032
6563,1247846606411650048
6564,1247846594218729984
6565,1247846547062060032
6566,1247846466502249984
6567,1247846364110720000
6568,1247846344582210048
6569,1247846329683980032
6570,1247846316362870016
6571,1247846254241090048
6572,1247846220141220096
6573,1247845982311680000
6574,1247845941513760000
6575,1247845925583840000
6576,1247845883485570048
6577,1247845842142109952
6578,1247845668871419904
6579,1247845668678439936
6580,1247845644775170048
6581,1247845618178860032
6582,1247845613225600000
6583,1247845428101550080
6584,1247845406492499968
6585,1247845122026249984
6586,1247845091429019904
6587,1247844927041489920
6588,1247844914026729984
6589,1247844879616499968
6590,1247844810624339968
6591,1247844804379069952
6592,1247844764264869888
6593,1247844745151419904
6594,1247844657926680064
6595,1247844563202520064
6596,1247844407564440064
6597,1247844329806340096
6598,1247844183550769920
6599,1247844147060329984
6600,1247843984560610048
6601,1247843960049080064
6602,1247843944760780032
6603,1247843938062520064
6604,1247843935030070016
6605,1247843924447820032
6606,1247843891719569920
6607,1247843855409370112
6608,1247843762451160064
6609,1247843761796699904
6610,1247843713113440000
6611,1247843702883729920
6612,1247843587255130112
6613,1247843559480460032
6614,1247843517759490048
6615,1247843517746929920
6616,1247843309180960000
6617,1247843262775389952
6618,1247843256253050112
6619,1247843253963099904
6620,1247843240130180096
6621,1247843140750500096
6622,1247843076393009920
6623,1247843035863379968
6624,1247842951268430080
6625,1247842831705750016
6626,1247842827834240000
6627,1247842808292979968
6628,1247842808288839936
6629,1247842755537039872
6630,1247842508740029952
6631,1247842483767300096
6632,1247842453878710016
6633,1247842395644989952
6634,1247842394848069888
6635,1247842364795780096
6636,1247842160071840000
6637,1247842126886400000
6638,1247842126873779968
6639,1247842126861199872
6640,1247842126861189888
6641,1247842126857009920
6642,1247842008133260032
6643,1247841900897420032
6644,1247841883142919936
6645,1247841878185250048
6646,1247841800351559936
6647,1247841799697289984
6648,1247841781636580096
6649,1247841711012960000
6650,1247841705610670080
6651,1247841678372879872
6652,1247841671406070016
6653,1247841661000000000
6654,1247841614623640064
6655,1247841543228209920
6656,1247841522541720064
6657,1247841434042020096
